#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-ANT
#Experiment: rcp45
#Model: ICHEC-EC-EARTH_r3i1p1_DMI-HIRHAM5_v1
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-14
"date","EAN","WAN","full_domain"
"2049-12",-19.492,-6.411,-10.653
"2050-01",-18.481,-5.21,-9.344
"2050-02",-23.122,-7.205,-11.829
"2050-03",-27.915,-9.335,-14.902
"2050-04",-29.052,-14.234,-16.889
"2050-05",-33.221,-17.843,-20.226
"2050-06",-35.851,-21.276,-22.846
"2050-07",-37.232,-29.339,-26.205
"2050-08",-35.188,-28.341,-25.292
"2050-09",-34.526,-23.245,-23.794
"2050-10",-33.669,-18.082,-21.746
"2050-11",-25.261,-10.441,-14.974
"2050-12",-18.77,-6.485,-10.307
"2051-01",-18.365,-6.566,-9.437
"2051-02",-21.758,-7.26,-11.115
"2051-03",-25.9,-10.201,-13.882
"2051-04",-32.731,-13.573,-18.646
"2051-05",-31.795,-18.688,-19.602
"2051-06",-34.039,-18.804,-21.748
"2051-07",-37.61,-18.78,-24.116
"2051-08",-38.565,-20.478,-25.334
"2051-09",-33.832,-18.433,-22.134
"2051-10",-32.606,-16.164,-20.557
"2051-11",-21.946,-13.369,-13.917
"2051-12",-17.479,-5.472,-9.292
"2052-01",-17.614,-4.263,-8.401
"2052-02",-22.215,-7.775,-11.048
"2052-03",-25.525,-10.178,-13.419
"2052-04",-28.18,-12.066,-15.747
"2052-05",-34.135,-15.733,-20.32
"2052-06",-35.093,-20.261,-22.249
"2052-07",-36.265,-20.845,-23.491
"2052-08",-36.629,-25.861,-25.016
"2052-09",-30.611,-23.509,-21.199
"2052-10",-33.322,-16.368,-20.921
"2052-11",-24.344,-10.952,-14.698
"2052-12",-18.293,-6.028,-9.841
"2053-01",-16.769,-5.058,-8.243
"2053-02",-19.763,-6.972,-9.865
"2053-03",-24.661,-9.073,-12.886
"2053-04",-29.819,-14.763,-17.252
"2053-05",-32.361,-16.421,-19.379
"2053-06",-34.447,-20.363,-21.879
"2053-07",-35.528,-24.126,-23.789
"2053-08",-34.94,-26.216,-24.764
"2053-09",-34.646,-22.887,-23.489
"2053-10",-32.679,-17.27,-20.965
"2053-11",-23.274,-11.018,-13.938
"2053-12",-18.947,-6.234,-10.328
"2054-01",-17.755,-5.008,-8.854
"2054-02",-21.163,-7.672,-10.741
"2054-03",-28.805,-11.877,-15.668
"2054-04",-29.185,-15.408,-17.029
"2054-05",-31.742,-16.652,-19.153
"2054-06",-36.882,-17.312,-22.934
"2054-07",-34.959,-21.065,-23.64
