#Dataset: MOHC-HadGEM2-ES_r1i1p1_historical_DMI-HIRHAM5_v2
#Variable: meanpr
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-02-24
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"2003-01",3.478,2.113,1.627,1.809,2.588
"2003-02",1.994,1.541,1.365,2.36,2.554
"2003-03",1.572,1.587,1.238,2.514,2.416
"2003-04",2.247,3.179,2.272,1.755,2.444
"2003-05",1.669,2.439,1.324,1.172,1.961
"2003-06",2.644,1.97,1.28,0.645,1.42
"2003-07",3.551,1.863,2.437,0.234,1.716
"2003-08",3.544,2.979,4.246,0.528,2.423
"2003-09",4.623,2.972,2.871,0.734,2.886
"2003-10",3.979,1.788,3.407,1.648,2.555
"2003-11",3.606,2.171,2.426,2.927,2.593
"2003-12",3.722,2.24,2.351,2.061,3.351
"2004-01",2.217,3.38,1.527,3.021,2.811
"2004-02",3.879,2.274,2.073,1.172,2.353
"2004-03",3.139,2.861,1.857,1.712,2.412
"2004-04",2.382,3.213,2.623,1.918,2.29
"2004-05",3.197,3.24,2.419,1.025,2.378
"2004-06",2.089,3.336,3.8,0.682,1.988
"2004-07",2.653,1.91,3.072,0.272,1.882
"2004-08",3.252,2.697,3.755,0.246,2.111
"2004-09",2.754,2.277,3.779,0.779,2.489
"2004-10",4.027,2.384,4.339,1.803,3.456
"2004-11",2.899,3.856,3.867,3.475,3.352
"2004-12",3.285,3.445,3.437,2.915,3.025
"2005-01",3.274,2.308,2.385,2.548,3.009
"2005-02",2.862,1.729,1.531,2.175,2.524
"2005-03",3.647,3.443,2.607,1.478,2.743
"2005-04",2.326,2.373,1.593,1.934,1.942
"2005-05",2.287,1.945,2.711,1.106,2.122
"2005-06",2.522,2.132,1.42,1.017,1.817
"2005-07",3.154,1.987,2.59,0.387,2.089
"2005-08",3.372,2.712,2.633,0.714,2.159
"2005-09",3.393,1.475,3.179,0.708,2.278
"2005-10",3.148,1.558,3.177,0.979,2.246
"2005-11",2.789,2.263,2.2,2.611,2.962
"2005-12",3.038,1.553,2.331,2.393,3.293
