#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_OURANOS-CRCM5_v1
#Variable: pr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-01-26
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NWN","NEN","WNA","CNA","ENA","NCA","CAR","full_domain"
"1989-12",50.093,50.696,214.36,144.394,133.537,98.832,133.573,120.906
"1990-01",75.939,42.418,211.887,192.197,187.38,97.315,129.514,127.778
"1990-02",71.072,40.57,178.113,230.439,109.282,84.338,98.995,112.836
"1990-03",83.101,34.853,114.752,165.446,164.645,58.236,57.658,97.136
"1990-04",74.129,25.539,80.766,261.989,127.849,42.347,35.123,84.537
"1990-05",69.912,33.743,37.296,122.87,107.367,15.733,58.797,71.304
"1990-06",50.969,51.931,38.617,187.137,169.35,165.056,127.853,91.442
"1990-07",85,47.173,17.285,73.998,135.324,75.969,75.682,100.131
"1990-08",97.164,68.29,32.52,144.126,146.968,218.453,53.125,124.161
"1990-09",90.9,62.521,56.207,170.393,193.451,116.715,86.866,112.521
"1990-10",106.809,76.615,83.488,190.989,178.742,146.588,162.513,135.361
"1990-11",85.951,44.163,167.195,313.773,147.425,143.497,105.874,124.733
"1990-12",56.817,46.232,237.95,319.175,176.132,67.341,127.863,110.679
"1991-01",114.841,37.047,138.187,127.166,153.968,122.538,87.983,142.058
"1991-02",72.089,25.298,184.267,159.484,172.036,68.798,100.165,109.286
"1991-03",78.708,37.994,212.639,122.35,154.781,48.816,141.264,102.121
"1991-04",54.542,28.54,100.108,95.452,130.726,21.574,82.032,75.016
"1991-05",64.863,38.631,40.427,15.646,51.284,19.38,160.153,81.17
"1991-06",63.563,37.846,25.401,81.536,149.415,83.124,147.923,88.468
"1991-07",98.586,42.035,22.845,23.019,152.861,106.925,64.763,117.495
"1991-08",102.922,75.595,42.373,100.07,165.293,183.639,85.365,136.696
"1991-09",107.322,75.285,38.001,202.237,152.754,199.331,86.667,132.494
"1991-10",97.339,63.457,68.299,171.02,242.966,165.054,208.622,146.233
"1991-11",83.422,46.425,144.659,102.203,159.757,93.481,133.562,121.955
"1991-12",78.333,48.228,208.721,150.832,145.933,66.465,131.845,115.614
"1992-01",77.845,46.04,179.189,181.439,122.575,73.436,124.722,105.291
"1992-02",72.486,32.963,116.947,88.947,113.506,28.568,104.173,100.108
"1992-03",61.454,31.683,105.765,112.53,61.117,48.323,57.158,88.87
"1992-04",52.464,29.142,104.537,60.829,122.253,30.962,64.334,81.292
"1992-05",72.002,33.332,47.083,76.308,135.2,55.863,123.5,89.207
"1992-06",47.863,45.99,27.001,93.315,172.303,125.525,179.61,87.671
"1992-07",71.63,32.386,37.442,72.736,184.944,107.489,115.687,107.671
"1992-08",82.101,42.97,24.19,337.1,215.463,180.361,75.374,123.42
"1992-09",112.095,59.248,12.414,271.734,159.096,202.143,126.739,135.366
"1992-10",107.936,58.867,127.972,88.307,152.849,56.296,202.398,128.381
"1992-11",88.144,55.905,159.469,189.404,136.79,64.584,157.078,110.088
"1992-12",94.064,53.053,200.159,116.008,124.767,102.508,70.01,115.181
"1993-01",100.074,34.971,83.669,101.272,96.348,67.699,85.673,118.761
"1993-02",61.733,40.302,114.312,76.489,94.918,77.547,65.686,99.396
"1993-03",55.149,40.2,108.849,53.473,144.013,40.424,67.23,81.807
"1993-04",72.504,32.517,60.54,84.55,104.22,50.012,55.788,83.857
"1993-05",44.692,40.84,70.494,36.333,130.85,58.318,127.755,74.887
"1993-06",45.726,35.261,58.913,206.378,163.445,99.617,133.467,88.345
"1993-07",80.093,63.351,30.643,85.818,207.081,217.444,114.829,128.77
"1993-08",80.888,69.401,6.779,145.211,141.599,198.349,75.758,121.719
"1993-09",60.614,68.083,40.736,149.374,160.93,194.982,86.547,129.516
"1993-10",99.647,46.602,123.27,161.926,139.135,219.93,236.59,148.547
"1993-11",73.707,49.123,235.949,228.606,123.314,58.966,107.86,102.697
"1993-12",74.886,45.25,212.916,125.206,147.491,55.423,121.196,106.756
"1994-01",66.583,37.296,169.864,78.395,138.136,55.496,137.595,112.737
"1994-02",69.176,37.222,94.099,183.401,163.432,73.098,115.769,98.289
"1994-03",55.006,28.293,193.173,129.834,164.378,26.816,62.117,87.087
"1994-04",62.085,30.89,116.375,110.162,123.997,18.818,90.844,84.117
"1994-05",76.478,34.627,53.322,101.152,103.438,55.684,113.352,81.05
"1994-06",51.305,45.283,32.752,178.366,157.071,146.543,97.078,92.438
"1994-07",81.485,45.584,36.484,25.911,130.886,86.255,80.05,99.575
"1994-08",104.141,59.063,11.302,63.171,187.265,213.223,96.785,130.604
"1994-09",81.994,50.841,43.918,191.731,241.119,156.925,188.959,146.23
"1994-10",120.042,53.334,59.663,63.012,121.688,73.854,167.589,114.645
"1994-11",87.572,47.518,128.294,44.913,149.432,23.066,265.876,122.796
"1994-12",77.72,43.566,219.575,69.763,113.771,95.624,102.755,129.337
"1995-01",88.03,40.558,166.466,141.504,154.721,130.31,132.922,118.601
"1995-02",66.002,36.591,222.334,65.481,117.948,33.428,66.878,89.373
"1995-03",73.84,35.224,158.984,149.281,134.004,47.534,72.037,86.815
"1995-04",46.783,26.623,170.52,116.248,144.927,26.35,68.354,79.122
"1995-05",63.193,34.399,58.685,149.855,108.093,65.159,180.187,87.179
"1995-06",73.595,45.479,29.871,29.746,127.801,85.176,75.642,92.771
"1995-07",70.863,74.949,27.196,193.289,143.568,215.512,94.884,106.935
"1995-08",79.427,62.724,16.979,153.95,260.235,258.075,128.371,141.949
"1995-09",87.164,41.778,32.983,455.359,154.92,209.184,148.51,130.153
"1995-10",116.993,70.635,87.085,164.123,178.767,119.271,214.399,135.542
"1995-11",102.206,56.231,176.598,71.339,91.533,53.341,231.591,126.258
"1995-12",91.909,46.946,155.783,195.307,120.877,72.178,64.575,110.481
"1996-01",73.381,32.403,153.045,106.604,166.453,29.602,119.52,108.509
"1996-02",63.374,26.28,118.069,183.197,110.082,44.415,48.895,90.341
"1996-03",67.1,30.789,173.227,208.125,139.812,53.651,94.302,99.802
"1996-04",66.903,35.428,80.47,134.455,114.877,25.993,84.707,80.378
"1996-05",63.409,35.137,51.981,71.874,90.628,55.319,69.397,76.542
"1996-06",64.764,34.904,44.693,111.567,77.18,76.774,55.361,83.432
"1996-07",68.106,50.245,34.386,112.297,164.558,151.259,104.041,107.255
"1996-08",97.39,59.795,20.119,286.878,196.975,167.637,51.756,122.539
"1996-09",107.243,53.342,51.741,247.759,128.282,202.137,108.208,133.735
"1996-10",101.729,60.938,165.781,89.94,174.485,127.69,148.23,130.352
"1996-11",76.512,69.967,237.86,112.465,161.038,70.243,234.468,118.057
"1996-12",84.355,57.748,126.474,172.781,180.793,99.435,127.61,134.942
"1997-01",65.797,33.267,214.614,161.393,159.313,77.297,119.366,111.247
"1997-02",69.733,30.865,107.962,67.321,118.987,57.633,51.206,105.673
"1997-03",70.145,29.008,169.65,170.109,85.996,60.182,38.033,92.803
"1997-04",70.61,33.19,78.946,124.504,133.913,53.83,60.116,88.203
"1997-05",88.932,40.267,39.722,150.672,153.693,47.996,89.216,84.021
"1997-06",72.073,36.854,30.08,258.154,224.134,138.621,140.865,99.548
"1997-07",90.347,53.071,24.339,39.799,168.457,59.232,49.699,98.604
"1997-08",84.813,56.224,33.922,109.798,182.713,144.809,137.333,115.521
"1997-09",82.687,70.579,44.766,345.804,243.847,200.74,215.017,140.244
"1997-10",99.281,60.137,59.925,340.618,228.393,169.427,119.761,138.838
"1997-11",100.945,71.78,121.38,117.639,201.772,74.555,171.783,133.677
"1997-12",90.592,49.92,175.316,127.546,166.377,72.673,128.784,126.452
