#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-EAS
#Experiment: rcp26
#Model: MOHC-HadGEM2-ES_r1i1p1_ICTP-RegCM4-4_v0
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","ECA","TIB","EAS","SAS","SEA","NAU","BOB","full_domain"
"2035-03",NA,NA,5.487,0.037,1.323,NA,0.012,2.897
"2035-04",NA,NA,3.837,0.185,3.175,NA,0.22,4.013
"2035-05",NA,NA,5.13,0.42,6.68,NA,0.2,4.412
"2035-06",NA,NA,6.217,0.745,13.758,NA,2.421,6.219
"2035-07",NA,NA,8.379,2.77,19.585,NA,6.569,8.407
"2035-08",NA,NA,6.378,1.261,17.961,NA,3.384,8.153
"2035-09",NA,NA,6.378,1.393,14.731,NA,4.705,8.125
"2035-10",NA,NA,4.231,1.741,15.969,NA,2.112,7.525
"2035-11",NA,NA,5.505,1.327,13.042,NA,2.319,7.888
"2035-12",NA,NA,5.416,2.203,9.529,NA,2.546,7.267
"2036-01",NA,NA,3.8,1.387,4.792,NA,0.906,5.102
"2036-02",NA,NA,4.35,0.223,2.989,NA,0.104,3.71
"2036-03",NA,NA,3.925,0.121,3.656,NA,0.09,3.94
"2036-04",NA,NA,4.718,0.169,5.071,NA,0.244,4.401
"2036-05",NA,NA,5.464,0.214,10.942,NA,1.22,5.766
"2036-06",NA,NA,5.444,1.122,13.219,NA,2.67,6.384
"2036-07",NA,NA,5.768,1.201,15.649,NA,3.496,7.841
"2036-08",NA,NA,4.077,0.751,17.446,NA,1.615,8.236
"2036-09",NA,NA,3.51,0.273,14.524,NA,2.731,7.016
"2036-10",NA,NA,5.125,2.677,12.415,NA,4.872,6.657
"2036-11",NA,NA,4.999,1.497,15.115,NA,2.206,7.908
"2036-12",NA,NA,5.751,1.424,10.232,NA,1.519,6.824
"2037-01",NA,NA,4.964,1.313,5.868,NA,2.869,4.986
"2037-02",NA,NA,5.341,0.17,2.581,NA,0.415,3.68
"2037-03",NA,NA,4.193,0.366,2.228,NA,0.456,3.42
"2037-04",NA,NA,3.852,0.199,6.251,NA,0.192,4.707
"2037-05",NA,NA,5.106,0.418,10.372,NA,0.576,5.934
"2037-06",NA,NA,5.39,1.338,15.723,NA,5.92,7.013
"2037-07",NA,NA,6.735,1.417,15.702,NA,3.383,7.792
"2037-08",NA,NA,4.374,1.529,16.763,NA,3.002,8.885
"2037-09",NA,NA,5.175,1.211,12.49,NA,3.51,7.724
"2037-10",NA,NA,5.302,2.337,12.386,NA,2.584,7.353
"2037-11",NA,NA,4.615,1.067,14.737,NA,2.108,7.067
"2037-12",NA,NA,4.424,0.796,10.299,NA,1.658,5.654
"2038-01",NA,NA,4.258,0.627,4.565,NA,0.818,4.355
"2038-02",NA,NA,4.813,0.108,3.712,NA,0.052,3.872
"2038-03",NA,NA,4.005,0.091,2.698,NA,0.098,3.348
"2038-04",NA,NA,4.793,0.198,4.453,NA,0.295,4.347
"2038-05",NA,NA,5.126,0.284,7.82,NA,0.322,4.464
"2038-06",NA,NA,4.54,0.828,13.171,NA,2.671,6.131
"2038-07",NA,NA,7.459,3.188,19.128,NA,7.569,8.876
"2038-08",NA,NA,5.117,1.113,12.637,NA,2.287,8.186
"2038-09",NA,NA,4.111,1.711,9.561,NA,5.837,6.324
"2038-10",NA,NA,5.2,2.736,15.773,NA,7.93,7.561
"2038-11",NA,NA,3.892,2.839,14.942,NA,4.97,7.684
"2038-12",NA,NA,6.582,1.582,10.502,NA,3.074,7.111
"2039-01",NA,NA,5.475,0.728,4.615,NA,1.087,5.529
"2039-02",NA,NA,3.987,0.149,3.259,NA,0.468,3.774
"2039-03",NA,NA,4.918,0.057,2.715,NA,0.147,4.157
"2039-04",NA,NA,4.8,0.286,5.556,NA,0.247,4.776
"2039-05",NA,NA,4.206,0.786,14.687,NA,1.581,6.126
"2039-06",NA,NA,6.285,1.118,13.349,NA,2.34,6.251
"2039-07",NA,NA,6.41,1.709,17.738,NA,3.598,7.848
"2039-08",NA,NA,7.385,1.84,12.665,NA,2.964,7.567
"2039-09",NA,NA,6.295,1.593,11.985,NA,4.516,7.038
"2039-10",NA,NA,4.175,1.704,9.931,NA,1.862,6.568
"2039-11",NA,NA,4.377,2.007,11.817,NA,3.047,6.752
"2039-12",NA,NA,5.601,1.034,7.835,NA,1.966,5.896
"2040-01",NA,NA,5.498,0.184,4.902,NA,0.175,4.962
"2040-02",NA,NA,3.52,0.125,3.006,NA,0.16,3.791
"2040-03",NA,NA,4.455,0.046,1.869,NA,0.047,2.853
"2040-04",NA,NA,4.653,0.209,3.244,NA,0.123,3.622
"2040-05",NA,NA,5.241,0.482,5.63,NA,0.522,4.121
"2040-06",NA,NA,4.297,0.95,10.287,NA,1.75,5.273
"2040-07",NA,NA,5.451,2.687,17.272,NA,6,7.974
"2040-08",NA,NA,7.097,1.239,14.729,NA,3,7.691
"2040-09",NA,NA,6.386,1.513,16.531,NA,4.393,8.307
"2040-10",NA,NA,4.359,2.846,13.709,NA,3.459,6.564
"2040-11",NA,NA,4.413,0.728,14.847,NA,2.395,7.808
"2040-12",NA,NA,6.969,0.16,8.887,NA,0.213,6.711
"2041-01",NA,NA,4.811,0.376,6.594,NA,0.664,5.023
"2041-02",NA,NA,4.537,0.046,4.927,NA,0.147,3.999
"2041-03",NA,NA,4.304,0.063,2.921,NA,0.136,3.748
"2041-04",NA,NA,4.653,0.144,4.171,NA,0.082,4.089
"2041-05",NA,NA,4.32,0.328,8.73,NA,0.796,5.211
"2041-06",NA,NA,7.381,0.961,15.056,NA,1.11,7.212
"2041-07",NA,NA,4.751,0.879,14.118,NA,1.526,7.216
"2041-08",NA,NA,4.994,1.188,11.096,NA,4.697,6.811
"2041-09",NA,NA,7.024,0.928,13.388,NA,2.752,8.025
"2041-10",NA,NA,5.169,0.872,10.197,NA,1.84,6.41
"2041-11",NA,NA,4.809,2.492,12.563,NA,8.063,7.868
"2041-12",NA,NA,4.368,0.534,9.539,NA,0.305,6.161
"2042-01",NA,NA,5.063,0.194,5.867,NA,1.035,4.519
"2042-02",NA,NA,4.873,0.302,3.413,NA,0.408,3.725
"2042-03",NA,NA,4.713,0.119,4.36,NA,0.686,3.827
"2042-04",NA,NA,3.983,0.334,5.451,NA,0.506,4.102
"2042-05",NA,NA,5.931,0.379,9.067,NA,1.047,4.723
"2042-06",NA,NA,4.601,0.79,13.605,NA,2.747,5.873
"2042-07",NA,NA,4.194,2,16.374,NA,3.656,7.035
"2042-08",NA,NA,4.85,1.629,13.379,NA,3.728,7.094
"2042-09",NA,NA,6.315,0.722,16.402,NA,1.35,7.869
"2042-10",NA,NA,4.853,0.731,11.58,NA,0.815,7.44
"2042-11",NA,NA,6.343,0.175,9.172,NA,0.316,6.716
"2042-12",NA,NA,4.678,0.851,8.91,NA,1.912,5.884
"2043-01",NA,NA,5.341,0.079,3.525,NA,0.143,4.095
"2043-02",NA,NA,4.09,0.131,2.826,NA,0.046,3.355
"2043-03",NA,NA,5.147,0.064,5.303,NA,0.133,4.07
"2043-04",NA,NA,4.286,0.223,7.653,NA,0.4,5.345
"2043-05",NA,NA,5.409,0.442,12.438,NA,1.752,5.868
"2043-06",NA,NA,6.494,1.221,15.239,NA,2.156,7.024
"2043-07",NA,NA,4.146,1.264,16.61,NA,2.546,7.2
"2043-08",NA,NA,6.442,1.708,15.399,NA,4.497,8.218
"2043-09",NA,NA,5.346,0.704,13.792,NA,3.715,7.229
"2043-10",NA,NA,3.071,1.562,10.632,NA,3.741,6.13
"2043-11",NA,NA,5.303,1.208,12.086,NA,1.023,6.724
"2043-12",NA,NA,6.148,0.512,8.606,NA,1.254,6.019
"2044-01",NA,NA,4.657,0.338,5.222,NA,0.529,4.652
"2044-02",NA,NA,5.632,0.118,2.532,NA,0.1,3.848
"2044-03",NA,NA,3.947,0.216,2.191,NA,0.145,3.535
"2044-04",NA,NA,4.743,0.131,2.144,NA,0.034,3.303
"2044-05",NA,NA,4.625,0.368,5.494,NA,0.21,4.137
"2044-06",NA,NA,4.56,1.116,15.788,NA,2.799,6.459
"2044-07",NA,NA,4.056,2.386,15.011,NA,4.799,7.68
"2044-08",NA,NA,8.642,2.019,15.871,NA,5.974,7.925
"2044-09",NA,NA,8.517,1.91,18.182,NA,7.553,8.595
"2044-10",NA,NA,4.588,1.83,12.85,NA,2.928,6.733
"2044-11",NA,NA,6.989,0.387,13.608,NA,0.408,7.371
"2044-12",NA,NA,6.492,0.219,8.534,NA,0.562,6.424
"2045-01",NA,NA,5.059,0.715,4.741,NA,0.516,4.774
"2045-02",NA,NA,4.842,0.233,2.879,NA,0.13,3.988
"2045-03",NA,NA,5.248,0.055,2.573,NA,0.273,4.228
"2045-04",NA,NA,4.963,0.199,4.191,NA,0.569,4.325
"2045-05",NA,NA,5.891,0.454,7.625,NA,0.881,4.516
"2045-06",NA,NA,6.982,1.755,9.975,NA,2.872,6.117
"2045-07",NA,NA,7.55,1.837,18.608,NA,6.844,7.807
"2045-08",NA,NA,6.478,1.667,15.689,NA,4.227,8.04
"2045-09",NA,NA,4.93,2.372,14.392,NA,6.772,7.509
"2045-10",NA,NA,5.211,3.009,11.562,NA,5.828,6.896
"2045-11",NA,NA,6.257,2.468,14.683,NA,5.786,7.353
"2045-12",NA,NA,5.665,0.343,8.764,NA,0.64,6.183
"2046-01",NA,NA,6.361,0.201,4.427,NA,0.419,4.741
"2046-02",NA,NA,5.315,0.126,3.412,NA,0.124,3.69
"2046-03",NA,NA,5.121,0.097,1.657,NA,0.057,3.904
"2046-04",NA,NA,4.074,0.103,3.989,NA,0.134,3.586
"2046-05",NA,NA,5.054,0.502,9.401,NA,0.836,5.54
"2046-06",NA,NA,5.843,1.287,15.607,NA,2.023,7.051
"2046-07",NA,NA,7.011,1.556,18.56,NA,2.476,8.266
"2046-08",NA,NA,5.182,1.492,14.443,NA,3.29,7.163
"2046-09",NA,NA,6.783,1.783,15.117,NA,2.743,7.395
"2046-10",NA,NA,3.309,4.229,9.276,NA,3.308,6.304
"2046-11",NA,NA,6.233,2.808,9.129,NA,5.445,7.203
"2046-12",NA,NA,5.741,2.05,8.598,NA,2.232,6.482
"2047-01",NA,NA,4.869,0.472,3.748,NA,0.755,4.454
"2047-02",NA,NA,4.82,0.12,2.723,NA,0.115,4.08
"2047-03",NA,NA,3.721,0.144,1.876,NA,0.057,3.222
"2047-04",NA,NA,4.903,0.106,3.955,NA,0.066,3.577
"2047-05",NA,NA,5.507,0.536,9.04,NA,0.925,5.233
"2047-06",NA,NA,7.613,1.051,13.872,NA,0.955,6.798
"2047-07",NA,NA,4.955,1.921,16.563,NA,3.291,7.633
"2047-08",NA,NA,8.323,2.39,16.696,NA,6.914,8.641
"2047-09",NA,NA,6.73,1.402,14.382,NA,3.644,7.877
"2047-10",NA,NA,5.607,0.918,15.104,NA,2.259,7.668
"2047-11",NA,NA,4.856,1.042,12.769,NA,2.922,7.667
"2047-12",NA,NA,6.528,0.454,9.944,NA,0.845,6.673
"2048-01",NA,NA,5.125,0.212,4.587,NA,0.103,4.553
"2048-02",NA,NA,4.566,0.11,2.931,NA,0.02,3.66
"2048-03",NA,NA,6.5,0.045,2.178,NA,0.028,3.486
"2048-04",NA,NA,4.898,0.15,5.091,NA,3.133,4.119
"2048-05",NA,NA,6.192,0.422,6.859,NA,0.326,4.694
"2048-06",NA,NA,5.095,0.779,16.425,NA,1.301,6.861
"2048-07",NA,NA,6.054,1.153,17.395,NA,2.945,7.679
"2048-08",NA,NA,5.66,1.679,15.204,NA,4.534,7.399
"2048-09",NA,NA,4.642,0.816,12.328,NA,1.777,6.753
"2048-10",NA,NA,3.861,3.665,8.899,NA,4.269,6.327
"2048-11",NA,NA,4.606,1.604,11.463,NA,3.516,6.989
"2048-12",NA,NA,6.174,0.418,6.087,NA,0.89,5.657
"2049-01",NA,NA,5.756,0.173,4.795,NA,0.189,5.347
"2049-02",NA,NA,5.034,0.289,4.041,NA,0.256,3.907
"2049-03",NA,NA,4.898,0.026,2.155,NA,0.008,3.392
"2049-04",NA,NA,4.846,0.096,2.166,NA,0.089,3
"2049-05",NA,NA,5.805,0.254,5.377,NA,0.116,4.396
"2049-06",NA,NA,8.375,0.836,16.096,NA,1.419,7.352
"2049-07",NA,NA,6.646,2.471,14.889,NA,5.021,7.68
"2049-08",NA,NA,5.87,1.557,16.091,NA,5.913,8.424
"2049-09",NA,NA,7.998,2.066,14.966,NA,4.434,8.357
"2049-10",NA,NA,4.921,2.421,12.794,NA,6.002,6.86
"2049-11",NA,NA,4.774,3.301,13.986,NA,6.423,7.67
"2049-12",NA,NA,5.992,2.227,10.364,NA,2.974,6.945
"2050-01",NA,NA,4.322,0.859,7.442,NA,1.966,5.762
"2050-02",NA,NA,5.169,0.093,2.81,NA,0.194,3.87
"2050-03",NA,NA,4.971,0.255,4.637,NA,0.535,4.561
"2050-04",NA,NA,5.201,0.227,4.814,NA,0.185,4.927
"2050-05",NA,NA,4.678,0.436,9.118,NA,0.42,5.786
"2050-06",NA,NA,4.77,0.962,17.734,NA,4.617,8.227
"2050-07",NA,NA,8.687,1.168,17.124,NA,1.547,8.523
"2050-08",NA,NA,8.151,1.766,16.227,NA,4.068,8.665
"2050-09",NA,NA,6.543,0.56,14.407,NA,2.952,7.169
"2050-10",NA,NA,5.162,2.095,12.751,NA,2.611,7.508
"2050-11",NA,NA,5.944,2.715,12.967,NA,3.146,7.568
"2050-12",NA,NA,5.686,1.199,10.566,NA,3.037,6.098
"2051-01",NA,NA,5.276,0.195,4.24,NA,0.513,4.301
"2051-02",NA,NA,4.282,0.354,2.444,NA,0.174,3.562
"2051-03",NA,NA,5.926,0.117,1.356,NA,0.072,3.684
"2051-04",NA,NA,5.105,0.173,3.622,NA,0.185,4.129
"2051-05",NA,NA,5.082,0.748,9.335,NA,1.445,5.522
"2051-06",NA,NA,6.754,0.668,13.367,NA,2.057,6.143
"2051-07",NA,NA,7.644,0.709,19.112,NA,1.431,9.012
"2051-08",NA,NA,5.288,1.037,13.56,NA,3.612,8.03
"2051-09",NA,NA,7.269,1.411,13.769,NA,4.24,7.995
"2051-10",NA,NA,5.529,3.679,14.776,NA,7.081,8.331
"2051-11",NA,NA,4.23,4.633,12.264,NA,4.744,6.898
"2051-12",NA,NA,5.773,1.23,7.409,NA,0.822,5.432
"2052-01",NA,NA,5.327,0.354,5.184,NA,0.299,4.49
"2052-02",NA,NA,4.372,0.052,3.069,NA,0.067,3.69
"2052-03",NA,NA,5.49,0.178,2.474,NA,0.289,3.86
"2052-04",NA,NA,4.372,0.244,2.131,NA,0.422,3.408
"2052-05",NA,NA,4.93,0.307,6.305,NA,1.052,4.692
"2052-06",NA,NA,5.533,2.151,12.313,NA,6.785,6.368
"2052-07",NA,NA,5.764,1.853,19.167,NA,3.265,8.267
"2052-08",NA,NA,4.712,1.312,12.422,NA,4.018,6.968
"2052-09",NA,NA,5.813,1.261,12.771,NA,6.208,7.545
"2052-10",NA,NA,4.566,0.775,17.426,NA,3.837,7.613
"2052-11",NA,NA,6.719,1.167,13.942,NA,0.642,7.32
"2052-12",NA,NA,6.905,0.103,10.002,NA,1.236,6.179
"2053-01",NA,NA,5.021,0.091,5.526,NA,0.328,4.956
"2053-02",NA,NA,5.431,0.056,3.703,NA,0.188,3.906
"2053-03",NA,NA,4.049,0.078,2.449,NA,0.399,3.314
"2053-04",NA,NA,4.284,0.156,3.631,NA,0.098,4.154
"2053-05",NA,NA,6.452,0.193,14.77,NA,2.381,6.805
"2053-06",NA,NA,6.13,1.135,11.864,NA,1.557,6.894
"2053-07",NA,NA,7.144,1.827,24.967,NA,3.912,9.292
"2053-08",NA,NA,4.995,1.217,14.77,NA,3.04,8.008
"2053-09",NA,NA,5.08,0.52,12.017,NA,3.345,6.871
"2053-10",NA,NA,4.357,1.148,11.21,NA,2.261,6.668
"2053-11",NA,NA,6.797,3.301,12.232,NA,3.284,7.768
"2053-12",NA,NA,5.595,1.98,8.197,NA,1.894,6.617
"2054-01",NA,NA,5.852,0.075,3.936,NA,0.21,4.744
"2054-02",NA,NA,5.121,0.137,3.494,NA,0.339,4.087
"2054-03",NA,NA,3.875,0.077,2.837,NA,0.314,3.915
"2054-04",NA,NA,4.24,0.235,6.671,NA,0.59,4.8
"2054-05",NA,NA,5.364,0.462,11.297,NA,2.195,5.435
"2054-06",NA,NA,7.072,1.082,13.029,NA,2.948,6.581
"2054-07",NA,NA,4.498,3.25,15.968,NA,4.878,7.742
"2054-08",NA,NA,9.464,1.102,11.267,NA,3.305,7.282
"2054-09",NA,NA,5.038,1.843,14.37,NA,3.74,7.18
"2054-10",NA,NA,8.057,1.645,15.442,NA,1.364,7.804
"2054-11",NA,NA,4.852,0.606,12.417,NA,1.839,7.414
"2054-12",NA,NA,4.77,1.864,12.508,NA,3.971,6.663
"2055-01",NA,NA,4.556,0.329,5.782,NA,0.495,5.213
"2055-02",NA,NA,3.502,0.121,4.83,NA,0.368,4.169
"2055-03",NA,NA,4.693,0.093,2.906,NA,0.265,3.761
"2055-04",NA,NA,5.975,0.236,3.789,NA,0.141,4.087
"2055-05",NA,NA,5.407,0.428,11.672,NA,0.741,6.366
"2055-06",NA,NA,4.424,1.481,12.465,NA,3.284,6.601
"2055-07",NA,NA,7.883,2.634,16.274,NA,6.941,8.041
"2055-08",NA,NA,7.599,1.028,13.883,NA,3.158,7.89
"2055-09",NA,NA,4.444,1.194,14.397,NA,4.846,7.108
"2055-10",NA,NA,5.089,0.267,11.994,NA,0.695,7.202
"2055-11",NA,NA,5.778,1.167,11.846,NA,2.575,6.806
"2055-12",NA,NA,5.387,0.756,8.825,NA,1.756,6.344
"2056-01",NA,NA,5,0.116,6.669,NA,0.566,5.51
"2056-02",NA,NA,4.185,0.201,4.965,NA,0.387,4.409
"2056-03",NA,NA,3.843,0.099,4.47,NA,0.236,3.572
"2056-04",NA,NA,4.769,0.206,4.248,NA,0.206,3.891
"2056-05",NA,NA,4.83,0.336,9.011,NA,0.776,5.574
"2056-06",NA,NA,4.677,0.996,14.335,NA,3.339,6.509
"2056-07",NA,NA,8.627,1.437,20.049,NA,3.129,8.86
"2056-08",NA,NA,7.021,0.988,13.53,NA,3.064,7.608
"2056-09",NA,NA,4.324,1.033,11.203,NA,3.182,6.546
"2056-10",NA,NA,3.821,1.072,14.204,NA,2.308,7.289
"2056-11",NA,NA,4.762,1.876,10.937,NA,2.39,7.004
"2056-12",NA,NA,5.081,0.616,5.974,NA,1.353,6.245
"2057-01",NA,NA,4.409,0.969,4.161,NA,1.166,4.973
"2057-02",NA,NA,4.475,0.322,3.462,NA,0.248,4.264
"2057-03",NA,NA,2.294,0.13,2.328,NA,0.125,3.492
"2057-04",NA,NA,3.196,0.211,3.492,NA,0.131,3.8
"2057-05",NA,NA,3.85,1.031,8.151,NA,1.377,4.827
"2057-06",NA,NA,4.27,2.858,11.793,NA,5.781,5.973
"2057-07",NA,NA,5.866,1.884,16.043,NA,4.837,7.533
"2057-08",NA,NA,3.241,1.229,15.322,NA,3.382,7.636
"2057-09",NA,NA,4.337,0.237,11.787,NA,1.005,7.009
"2057-10",NA,NA,3.664,4.251,13.174,NA,3.694,6.741
"2057-11",NA,NA,4.914,3.279,9.314,NA,5.302,7.022
"2057-12",NA,NA,5.161,0.386,6.468,NA,0.668,5.903
"2058-01",NA,NA,4.703,0.317,4.411,NA,0.242,4.618
"2058-02",NA,NA,4.549,0.04,2.778,NA,0.089,3.322
"2058-03",NA,NA,5.779,0.057,3.103,NA,0.289,3.621
"2058-04",NA,NA,4.616,0.194,4.077,NA,0.388,3.578
"2058-05",NA,NA,5.093,0.502,6.734,NA,0.6,4.576
"2058-06",NA,NA,4.37,0.399,14.303,NA,0.962,6.295
"2058-07",NA,NA,5.218,2.281,17.258,NA,5.702,7.923
"2058-08",NA,NA,7.601,1.949,14.012,NA,5.891,7.747
"2058-09",NA,NA,4.473,2.008,11.555,NA,8.399,6.759
"2058-10",NA,NA,5.416,2.739,12.313,NA,5.899,7.131
"2058-11",NA,NA,3.897,1.335,12.297,NA,1.382,6.629
"2058-12",NA,NA,5.36,1.329,9.036,NA,2.057,6.328
"2059-01",NA,NA,6.101,0.137,5.619,NA,1.767,4.789
"2059-02",NA,NA,5.432,0.285,2.533,NA,0.195,3.586
"2059-03",NA,NA,6.735,0.066,2.619,NA,0.162,3.456
"2059-04",NA,NA,3.815,0.202,3.696,NA,0.615,3.576
"2059-05",NA,NA,5.009,0.264,6.841,NA,0.246,4.701
"2059-06",NA,NA,7.437,0.369,12.765,NA,0.86,5.917
"2059-07",NA,NA,5.38,1.304,17.542,NA,2.536,7.483
"2059-08",NA,NA,7.191,1.612,17.824,NA,3.361,8.92
"2059-09",NA,NA,7.818,0.291,18.855,NA,2.072,8.801
"2059-10",NA,NA,5.048,0.961,11.482,NA,1.868,6.929
"2059-11",NA,NA,6.882,1.238,8.657,NA,1.103,6.429
"2059-12",NA,NA,4.904,0.544,6.788,NA,1.905,5.664
"2060-01",NA,NA,5.16,0.399,4.788,NA,1.32,4.274
"2060-02",NA,NA,5.173,0.056,2.334,NA,0.079,3.553
"2060-03",NA,NA,5.51,0.053,1.266,NA,0.015,3.512
"2060-04",NA,NA,5.518,0.127,2.748,NA,0.12,4.059
"2060-05",NA,NA,6.151,0.436,5.743,NA,0.317,4.488
"2060-06",NA,NA,5.647,0.812,11.321,NA,2.212,5.69
"2060-07",NA,NA,7.362,4.323,16.743,NA,9.174,8.26
"2060-08",NA,NA,5.938,2.384,17.386,NA,6.067,8.672
"2060-09",NA,NA,7.86,1.301,17.761,NA,6.145,7.965
"2060-10",NA,NA,6.567,2.577,16.297,NA,7.591,7.951
"2060-11",NA,NA,5.626,0.61,12.86,NA,1.117,7.262
"2060-12",NA,NA,6.171,1.328,9.853,NA,2.304,6.829
"2061-01",NA,NA,4.857,0.271,6.042,NA,0.388,4.83
"2061-02",NA,NA,5.201,0.081,4.1,NA,0.181,4.087
"2061-03",NA,NA,5.059,0.122,4.202,NA,0.902,3.996
"2061-04",NA,NA,5.008,0.176,3.306,NA,0.263,3.279
"2061-05",NA,NA,5.386,0.28,6.616,NA,1.136,4.635
"2061-06",NA,NA,4.981,1.007,12.577,NA,3.883,5.979
"2061-07",NA,NA,4.248,2.804,11.962,NA,10.295,6.982
"2061-08",NA,NA,6.745,1.684,16.225,NA,4.142,8.572
"2061-09",NA,NA,4.724,0.553,13.235,NA,4.582,7.624
"2061-10",NA,NA,6.093,1.224,13.827,NA,4.685,7.837
"2061-11",NA,NA,5.834,3.251,13.034,NA,4.956,7.291
"2061-12",NA,NA,5.016,0.531,8.181,NA,2.169,5.753
"2062-01",NA,NA,5.091,0.091,4.436,NA,0.192,4.644
"2062-02",NA,NA,4.064,0.066,2.779,NA,0.052,3.569
"2062-03",NA,NA,4.386,0.069,3.201,NA,0.111,3.605
"2062-04",NA,NA,4.735,0.163,3.558,NA,0.357,3.9
"2062-05",NA,NA,4.348,0.284,8.065,NA,0.122,5.668
"2062-06",NA,NA,7.27,1.486,16.258,NA,5.468,7.874
"2062-07",NA,NA,7.007,1.538,21.536,NA,3.497,8.833
"2062-08",NA,NA,6.104,2.101,13.063,NA,6.297,7.467
"2062-09",NA,NA,6.478,1.093,14.887,NA,4.125,7.976
"2062-10",NA,NA,6.103,0.872,14.825,NA,1.557,7.472
"2062-11",NA,NA,5.592,1.959,11.613,NA,2.033,6.842
"2062-12",NA,NA,5.377,1.327,11.061,NA,1.808,6.921
"2063-01",NA,NA,5.722,0.882,5.102,NA,0.67,4.467
"2063-02",NA,NA,5.394,0.038,1.879,NA,0.032,3.424
"2063-03",NA,NA,3.594,0.386,2.432,NA,0.062,3.114
"2063-04",NA,NA,3.682,0.109,5.365,NA,0.582,3.891
"2063-05",NA,NA,5.455,0.326,5.839,NA,0.146,4.361
"2063-06",NA,NA,6.257,0.834,13.983,NA,1.829,6.586
"2063-07",NA,NA,6.566,1.245,16.946,NA,2.164,7.887
"2063-08",NA,NA,5.996,1.539,13.158,NA,2.946,7.738
"2063-09",NA,NA,6.63,2.491,17.932,NA,4.589,7.854
"2063-10",NA,NA,3.633,1.039,15.327,NA,1.49,6.868
"2063-11",NA,NA,5.658,1.397,12.842,NA,3.649,7.963
"2063-12",NA,NA,7.118,1.005,11.129,NA,0.697,7.18
"2064-01",NA,NA,5.273,0.48,5.57,NA,0.359,5.207
"2064-02",NA,NA,5.289,0.384,4.053,NA,0.809,4.73
"2064-03",NA,NA,4.815,0.087,2.901,NA,0.207,4.218
"2064-04",NA,NA,4.68,0.259,4.17,NA,0.289,3.658
"2064-05",NA,NA,5.616,0.691,7.333,NA,0.743,4.867
"2064-06",NA,NA,7.681,0.682,15.324,NA,1.497,6.979
"2064-07",NA,NA,5.332,1.933,13.903,NA,5.117,7.198
"2064-08",NA,NA,6.791,1.386,17.315,NA,3.026,8.257
"2064-09",NA,NA,5.531,0.84,13.709,NA,2.329,7.326
"2064-10",NA,NA,5.345,1.582,11.625,NA,5.145,6.707
"2064-11",NA,NA,8.144,0.932,12.906,NA,2.728,7.493
"2064-12",NA,NA,5.534,0.297,9.426,NA,1.306,6.146
"2065-01",NA,NA,5.334,0.056,4.997,NA,0.08,4.797
"2065-02",NA,NA,5.025,0.197,2.513,NA,0.135,3.95
"2065-03",NA,NA,4.274,0.178,3.553,NA,0.837,4.121
"2065-04",NA,NA,3.96,0.177,4.5,NA,0.257,4.629
"2065-05",NA,NA,4.962,0.459,10.02,NA,1.052,5.503
"2065-06",NA,NA,6.15,1.048,11.769,NA,1.271,6.452
"2065-07",NA,NA,4.763,1.679,15.483,NA,5.499,7.127
"2065-08",NA,NA,8.769,1.259,17.252,NA,2.719,7.836
"2065-09",NA,NA,4.936,1.053,14.707,NA,3.068,6.964
"2065-10",NA,NA,4.627,0.852,10.636,NA,2.904,6.831
"2065-11",NA,NA,4.309,1.52,8.243,NA,1.748,6.902
"2065-12",NA,NA,4.724,0.434,6.718,NA,1.019,5.865
"2066-01",NA,NA,5.358,1.855,4.777,NA,1.41,4.722
"2066-02",NA,NA,5.217,0.164,1.793,NA,0.174,3.349
"2066-03",NA,NA,4.704,0.193,2.419,NA,0.302,3.499
"2066-04",NA,NA,6.278,0.086,1.364,NA,0.037,3.426
"2066-05",NA,NA,4.365,0.284,6.008,NA,0.442,4.023
"2066-06",NA,NA,5.546,0.468,12.469,NA,2.043,6.472
"2066-07",NA,NA,4.118,1.379,15.021,NA,1.887,7.256
"2066-08",NA,NA,5.846,2.208,15.607,NA,5.22,7.788
"2066-09",NA,NA,5.452,1.375,14.824,NA,3.176,7.992
"2066-10",NA,NA,4.66,1.191,12.197,NA,1.421,6.795
"2066-11",NA,NA,4.736,2.517,9.837,NA,4.452,6.592
"2066-12",NA,NA,5.838,1.338,7.913,NA,2.322,6.288
"2067-01",NA,NA,5.035,0.465,4.439,NA,0.223,4.714
"2067-02",NA,NA,5.164,0.126,2.363,NA,0.062,3.516
"2067-03",NA,NA,5.062,0.068,2.932,NA,0.119,3.511
"2067-04",NA,NA,4.736,0.125,4.3,NA,0.21,3.544
"2067-05",NA,NA,4.841,0.424,7.284,NA,0.23,4.639
"2067-06",NA,NA,7.892,0.71,13.942,NA,1.501,7.251
"2067-07",NA,NA,7.008,1.59,20.466,NA,4.225,8.85
"2067-08",NA,NA,4.866,1.436,15.745,NA,4.187,9.066
"2067-09",NA,NA,6.343,0.906,14.619,NA,3.464,7.69
