#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SEA
#Experiment: rcp45
#Model: IPSL-IPSL-CM5A-LR_r1i1p1_RU-CORE-RegCM4-3_v4
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","SEA","full_domain"
"2071-12",1.704,1.492
"2072-01",1.554,1.391
"2072-02",1.711,1.547
"2072-03",0.78,1.074
"2072-04",0.861,0.848
"2072-05",0.718,0.597
"2072-06",0.46,0.478
"2072-07",0.551,0.498
"2072-08",0.368,0.452
"2072-09",0.579,0.526
"2072-10",1.189,1.015
"2072-11",1.829,1.682
"2072-12",1.297,1.27
"2073-01",1.706,1.288
"2073-02",1.005,0.856
"2073-03",0.903,0.99
"2073-04",0.527,0.638
"2073-05",0.582,0.653
"2073-06",0.448,0.466
"2073-07",0.352,0.372
"2073-08",0.386,0.504
"2073-09",0.466,0.461
"2073-10",1.054,0.924
"2073-11",1.066,0.978
"2073-12",1.445,1.237
"2074-01",1.622,1.269
"2074-02",1.421,1.239
"2074-03",0.874,0.847
"2074-04",0.902,0.865
"2074-05",0.859,0.683
"2074-06",0.82,0.666
"2074-07",0.374,0.423
"2074-08",0.448,0.453
"2074-09",0.602,0.534
"2074-10",0.848,0.656
"2074-11",1.519,1.149
"2074-12",1.784,1.412
"2075-01",1.762,1.32
"2075-02",1.088,1.084
"2075-03",0.791,0.788
"2075-04",0.733,0.649
"2075-05",0.856,0.778
"2075-06",0.581,0.593
"2075-07",0.485,0.578
"2075-08",0.47,0.497
"2075-09",0.421,0.416
"2075-10",0.819,0.667
"2075-11",1.381,1.059
"2075-12",1.397,1.326
"2076-01",1.219,1.27
"2076-02",1.289,1.479
"2076-03",0.846,0.968
"2076-04",1.126,0.952
"2076-05",0.784,0.643
"2076-06",0.423,0.463
