#Dataset: ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1
#Variable: meanpr
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-03-05
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","GIC","NWN","NEN","NEU","EEU","RAR","WSB","ESB","RFE","ARO","full_domain"
"2027-08",1.742,2.78,1.8,2.549,3.446,1.914,7.236,1.662,3.43,1.273,2.213
"2027-09",1.932,2.853,1.594,3.155,4.484,1.919,7.564,1.028,2.681,1.586,2.321
"2027-10",1.254,1.625,1.304,3.441,3.691,1.736,3.127,1.126,1.849,1.396,1.862
"2027-11",1.777,1.387,1.13,3.123,2.517,1.029,4.323,0.669,1.727,1.02,1.542
"2027-12",0.802,1.233,0.596,2.954,3.261,1.194,3.075,0.719,0.61,1.424,1.307
"2028-01",1.348,1.032,0.451,2.469,2.146,0.988,2.425,0.575,1.773,1.239,1.251
"2028-02",1.021,0.931,0.393,1.201,2.591,0.841,2.844,0.392,0.675,1.497,0.946
"2028-03",0.85,1.539,0.432,2.404,1.883,0.861,2.397,0.653,1.171,0.701,1.148
"2028-04",1.112,1.451,0.453,2.133,1.488,0.735,2.58,0.802,1.231,0.617,1.13
"2028-05",1.215,1.163,0.545,1.856,1.292,1.222,5.857,0.418,1.542,0.417,1.216
"2028-06",1.061,2.087,1.034,1.98,4.04,1.567,5.393,2.051,1.393,1.003,1.632
"2028-07",1.539,2.414,1.951,1.948,3.822,2.129,9.097,1.275,1.514,1.643,2.053
"2028-08",1.647,3,1.795,2.709,3.311,2.416,6.059,2.336,2.47,0.401,2.349
"2028-09",1.889,2.27,2.025,1.95,3.121,1.829,4.405,1.802,1.574,1.89,1.979
"2028-10",2.012,3.339,1.586,1.586,2.061,1.989,5.577,0.902,1.571,2.109,2.22
"2028-11",1.231,1.373,1.459,2.747,2.777,1.285,2.287,0.501,1.715,1.576,1.526
"2028-12",1.147,1.264,0.655,2.281,1.637,0.867,2.15,0.558,0.723,1.032,1.138
"2029-01",1.273,1.006,0.464,1.843,1.021,0.841,1.617,0.521,0.729,1.693,1.034
"2029-02",0.751,1.05,0.36,1.31,0.448,0.501,0.444,0.498,0.871,0.906,0.749
"2029-03",0.785,0.809,0.591,1.529,0.984,0.467,1.284,0.413,0.784,0.523,0.747
"2029-04",1.185,1.676,0.616,1.533,1.723,1.214,3.487,1.235,0.919,1.242,1.302
"2029-05",0.775,1.307,0.959,1.896,2.832,1.328,5.893,1.028,1.404,0.996,1.289
"2029-06",1.102,1.75,1.214,1.694,4.569,1.4,7.405,1.071,1.178,0.48,1.514
"2029-07",1.623,1.693,1.71,2.574,2.194,2.003,5.048,1.101,1.533,1.4,1.888
"2029-08",1.128,3.076,1.82,3.165,3.004,2.563,10.294,1.173,2.953,1.669,2.395
"2029-09",2.043,2.384,1.109,1.952,2.386,2.02,5.399,1.728,2.409,1.819,2.08
"2029-10",1.688,3.376,1.157,3.453,2.346,1.763,3.741,1.583,1.648,2.025,2.207
"2029-11",1.644,1.295,1.284,2.854,2.293,1.355,5.033,0.863,3.168,1.099,1.664
"2029-12",0.879,1.468,0.649,2.048,2.22,0.956,3.019,0.448,0.969,1.751,1.19
"2030-01",1.147,1.557,0.996,3.169,1.941,0.806,2.722,0.567,0.655,1.215,1.294
"2030-02",0.916,1.069,0.652,3.192,1.588,0.592,1.188,0.482,1.362,1.407,1.107
"2030-03",1.161,0.957,0.238,2.438,1.895,0.711,2.309,0.554,1.054,0.654,1.033
"2030-04",0.865,1.192,0.808,2.053,4.504,0.919,6.079,0.702,1.457,0.971,1.174
"2030-05",0.897,1.468,1.063,1.667,1.466,1.015,3.068,0.876,1.015,0.755,1.209
"2030-06",1.535,1.712,0.902,1.703,3.139,1.472,3.932,1.359,2.021,1.389,1.61
"2030-07",1.111,1.864,1.097,3.348,2.993,2.519,4.462,2.255,2.326,1.372,2.077
"2030-08",1.182,2.739,1.554,2.592,2.502,2.455,6.327,1.677,2.333,1.7,2.208
"2030-09",1.536,3.153,1.645,2.701,4.991,1.732,6.228,1.702,2.523,2.052,2.191
"2030-10",1.568,2.368,1.362,2.417,2.227,1.339,3.876,1.223,1.541,1.856,1.731
"2030-11",1.267,1.862,0.967,2.849,3.474,1.746,5.329,1.622,1.572,1.069,1.76
"2030-12",1.571,1.423,0.771,1.659,2.76,1.2,6.625,1.094,0.692,1.03,1.346
"2031-01",1.133,1.993,0.51,2.72,2.364,0.854,1.837,0.559,0.787,1.41,1.315
"2031-02",0.76,1.114,0.441,3.354,2.988,0.857,4.054,0.304,0.814,1.382,1.144
"2031-03",1.133,1.101,0.566,1.519,2.819,0.804,3.083,0.527,1.799,1.79,1.107
"2031-04",1.199,0.91,0.283,1.944,2.474,0.677,3.726,0.239,1.875,0.758,1.026
"2031-05",0.929,1.139,0.664,1.739,2.537,0.975,3.723,0.461,1.312,0.835,1.086
"2031-06",1.361,1.499,1.003,1.82,3.97,1.278,5.507,0.713,1.665,0.596,1.464
"2031-07",1.136,2.718,1.75,2.798,2.149,2.135,0.818,1.486,2.533,1.418,2.125
"2031-08",2.155,2.879,1.898,2.053,1.56,2.237,5.203,1.671,2.783,2.247,2.292
"2031-09",1.765,2.843,2.299,2.571,4.011,2.075,8.668,1.327,2.665,1.597,2.334
"2031-10",1.92,2.285,1.15,3.821,3.049,1.917,3.983,1.393,1.928,1.275,2.109
"2031-11",1.305,1.886,0.681,2.644,2.238,1.177,2.909,1.353,0.992,1.635,1.512
"2031-12",1.425,1.557,0.254,1.934,2.347,0.817,1.911,0.317,0.802,1.375,1.199
"2032-01",0.915,1.004,0.67,1.977,2.575,0.851,1.775,0.893,0.819,0.881,1.019
"2032-02",1.157,1.305,0.47,2.666,1.779,0.588,2.399,0.474,0.713,1.857,1.086
"2032-03",1.206,1.543,0.415,1.715,1.445,0.89,3.133,0.369,0.693,1.884,1.124
"2032-04",1.357,1.08,0.886,1.112,3.765,0.984,6.45,1.115,0.72,1.03,1.163
"2032-05",0.868,1.331,0.533,2.464,2.456,0.837,4.526,1.842,1.343,1.146,1.181
"2032-06",1.206,1.467,1.296,2.826,1.623,1.136,3.43,0.553,2.035,0.965,1.479
"2032-07",1.165,2.659,1.054,2.388,3.441,2.249,10.299,2.04,3.01,0.664,2.119
"2032-08",1.644,2.726,1.551,2.452,2.905,1.856,6.789,1.545,3.234,1.023,2.172
"2032-09",1.839,3.048,1.949,3.194,3.329,2.154,8.713,1.636,2.944,1.5,2.448
"2032-10",1.344,2.472,1.013,4.509,2.869,1.922,3.805,1.178,1.975,2.259,2.164
"2032-11",1.918,2.033,0.624,1.46,1.838,1.459,2.301,0.806,1.026,0.875,1.568
"2032-12",1.127,1.684,0.769,1.455,3.252,0.838,2.833,0.261,1.015,0.859,1.185
"2033-01",0.935,1.097,0.625,2.198,2.494,0.713,2.635,0.123,0.811,1.657,1.021
"2033-02",1.67,1.135,0.183,2.748,1.729,0.64,2.84,0.334,0.703,1.976,1.162
"2033-03",1.241,1.289,0.433,1.892,1.739,0.914,1.839,0.808,1.109,1.823,1.167
"2033-04",1.105,0.918,0.224,2.331,3.292,1.051,5.935,1.129,1.087,1.162,1.145
"2033-05",1.171,1.178,0.709,2.052,3.202,1.315,4.086,1.372,0.899,0.796,1.321
"2033-06",0.982,2.338,1.176,3.175,2.888,1.676,11.218,1.692,1.331,0.474,1.787
"2033-07",1.309,2.195,1.236,1.951,1.15,1.542,2.588,1.646,3.259,0.802,1.718
"2033-08",1.183,2.533,1.112,2.249,3.886,1.972,10.587,1.681,2.155,1.622,1.924
"2033-09",1.719,2.27,0.791,2.765,6.319,2.178,9.58,1.326,2.124,2.015,2.159
"2033-10",1.997,1.463,1.65,3.097,5.06,1.628,8.071,0.806,2.632,1.388,1.946
"2033-11",1.345,1.657,1.211,2.367,3.181,0.933,4.376,0.777,0.527,1.69,1.38
"2033-12",0.645,0.907,0.56,2.407,3.406,1.049,4.423,0.816,1.345,1.207,1.104
"2034-01",1.138,0.844,0.357,2.034,2.296,0.704,2.765,0.682,0.531,1.209,0.971
"2034-02",1.227,1.41,0.365,1.361,1.182,0.66,1.63,0.489,0.506,0.854,0.98
"2034-03",1.054,0.915,0.357,2.914,2.227,0.811,2.715,0.384,1.217,1.066,1.135
"2034-04",1.103,1.02,0.7,2.019,2.331,0.889,3.765,0.598,1.246,1.023,1.123
"2034-05",0.815,1.179,0.659,2.075,2.882,1.197,7.141,0.744,1.064,0.629,1.234
"2034-06",1.506,1.165,1.18,3.131,2.812,1.321,5.519,0.54,0.993,1.114,1.501
"2034-07",1.562,2.456,1.766,3.556,2.557,1.714,3.194,0.674,1.723,0.466,2.01
"2034-08",1.665,2.398,1.023,3.23,3.71,2.397,11.129,3.202,3.569,1.099,2.34
"2034-09",1.951,2.904,0.989,3.027,3.356,1.942,5.273,0.931,1.768,1.542,2.197
"2034-10",1.505,2.192,1.465,3.051,4.135,1.759,7.541,0.945,2.297,1.474,2.018
"2034-11",1.234,2.12,1.02,2.443,2.514,1.398,2.958,0.891,1.211,1.201,1.592
"2034-12",1.154,1.231,0.534,2.271,2.615,0.831,1.886,0.844,0.875,1.821,1.149
"2035-01",1.179,1.112,0.254,2.488,2.373,0.986,3.127,0.315,0.869,1.668,1.176
"2035-02",1.201,0.891,0.256,1.817,2.485,1.557,4.587,0.359,1.824,1.05,1.304
"2035-03",1.431,1.01,0.183,1.085,0.607,0.526,0.858,0.609,1.105,1.622,0.891
"2035-04",1.06,1.172,0.374,2.589,2.592,1.12,4.036,0.768,0.525,1.052,1.209
"2035-05",1.266,1.253,0.817,1.607,3.048,1.174,4.668,0.513,1.209,0.557,1.271
"2035-06",0.798,1.83,0.94,3.854,2.543,1.364,3.113,2.453,1.675,1.171,1.586
"2035-07",1.309,2.325,1.467,3.74,3.375,2.478,4.489,1.812,2.277,1.066,2.244
"2035-08",1.48,2.391,1.001,2.617,3.046,2.182,4.883,1.954,2.823,1.43,2.045
"2035-09",1.679,2.745,1.396,2.952,3.299,1.762,8.376,0.799,1.473,1.814,2.02
"2035-10",1.325,2.19,1.857,2.76,6.835,1.303,7.122,1.285,1.181,0.982,1.829
"2035-11",1.584,1.575,1.423,3.35,3.685,1.089,5.758,1.336,0.731,0.99,1.583
"2035-12",1.154,1.383,0.94,2.677,1.372,1.136,1.764,0.91,1.396,1.269,1.371
"2036-01",1.062,1.391,0.333,2.382,1.796,0.875,2.462,0.831,1.174,1.096,1.172
"2036-02",1.687,0.908,0.194,2.209,1.342,0.743,2.387,0.463,1.184,1.767,1.134
"2036-03",1.026,0.902,0.422,1.312,1.543,0.591,2.617,0.352,1.682,0.921,0.899
"2036-04",0.781,1.226,0.378,1.763,2.533,0.66,4.248,0.344,0.993,0.905,0.944
"2036-05",0.929,1.166,0.52,2.751,2.423,1.117,4.225,0.464,1.483,0.845,1.252
"2036-06",0.798,1.644,0.66,3.733,3.156,1.408,2.56,2.299,1.776,0.374,1.599
"2036-07",1.228,1.873,1.478,1.384,4.219,2.053,10.186,1.396,1.271,1.254,1.818
"2036-08",1.898,2.064,1.817,1.881,5.663,2.319,14.522,1.152,1.875,1.41,2.143
"2036-09",1.391,3.558,1.837,4.014,3.281,2.039,5.174,2.015,1.859,1.561,2.376
"2036-10",1.671,2.961,1.004,2.48,2.5,1.79,4.716,1.422,1.048,1.864,2.019
"2036-11",1.403,2.007,0.896,3.555,2.447,1.086,2.785,0.689,1.256,2.091,1.634
"2036-12",1.147,1.368,0.501,2.696,3.683,1.027,5.329,0.768,2.158,0.802,1.359
"2037-01",1.532,1.313,0.424,1.389,1.461,1.091,1.129,1.305,1.934,1.094,1.27
"2037-02",0.991,1.614,0.193,1.058,1.075,0.688,0.738,0.884,1.558,1.32,0.996
"2037-03",0.999,1.073,0.95,1.821,1.334,0.817,1.962,0.126,1.192,0.578,1.048
"2037-04",0.871,1.338,0.702,1.718,1.302,0.77,3.318,0.713,0.571,0.969,1.015
"2037-05",1.592,1.216,0.815,2.085,2.512,1.275,6.477,1.412,1.216,1.215,1.415
"2037-06",1.108,1.801,1.173,1.331,2.946,1.588,4.67,3.34,1.79,1.205,1.55
"2037-07",1.456,2.706,1.789,1.639,3.866,1.908,13.699,1.186,2.642,1.263,2.043
"2037-08",1.346,2.697,1.293,2.151,5.537,2.825,9.142,1.695,3.537,1.221,2.355
"2037-09",2.043,1.932,1.48,1.639,4.465,2.008,9.078,2.846,2.981,1.295,2.068
"2037-10",2.117,3.075,1.822,2.51,2.577,1.534,6.215,0.86,1.765,2.392,2.134
"2037-11",1.728,2.16,1.308,3.154,4.116,1.087,4.448,0.588,1.233,1.469,1.726
"2037-12",1.223,2.327,0.721,3.202,3.651,1.289,3.878,1.154,0.602,1.998,1.685
"2038-01",0.901,1.38,0.628,2.236,2.578,0.909,3.617,0.55,0.529,1.614,1.163
"2038-02",1.117,1.516,0.444,2.826,1.905,0.749,2.374,0.645,1.301,1.009,1.246
"2038-03",1.239,1.06,0.302,2.321,1.888,1.142,3.164,1.052,1.035,1.499,1.243
"2038-04",0.801,0.887,0.818,2.17,2.679,1.114,2.164,0.923,0.557,0.528,1.107
"2038-05",0.924,1.221,1.091,1.772,2.808,1.108,4.362,1.801,1.464,0.983,1.264
"2038-06",1.145,1.371,0.527,2.63,3.152,1.593,4.309,0.862,1.414,1.387,1.524
"2038-07",1.317,2.083,1.043,2.715,1.808,2.297,5.289,2.425,2.517,1.272,2.049
"2038-08",1.347,2.754,2.008,3.658,3.36,2.563,6.185,1.574,4.107,1.226,2.53
"2038-09",1.432,2.831,1.748,3.212,1.838,1.626,6.462,2.529,2.829,1.575,2.138
"2038-10",1.84,2.55,1.454,3.17,3.133,1.389,2.323,2.298,1.831,1.164,1.956
"2038-11",1.465,1.668,1.338,2.087,4.294,1.537,5.313,1.041,1.837,1.215,1.657
"2038-12",1.153,1.343,1.199,2.641,1.775,0.86,2.027,1.033,1.515,1.363,1.289
"2039-01",0.978,1.853,0.376,2.121,1.393,0.823,2,0.321,0.985,1.16,1.176
"2039-02",0.771,1.6,0.169,2.103,2.348,0.736,2.881,0.372,0.407,1.237,1.04
"2039-03",0.92,0.981,0.42,2.193,2.979,1.153,5.445,0.754,1.855,0.896,1.208
"2039-04",1.104,1.501,0.442,2.001,3.104,0.911,4.377,0.764,1.202,0.533,1.235
"2039-05",1.329,1.183,0.671,2.618,4.124,1.336,6.45,1.633,1.4,0.658,1.441
"2039-06",1.05,1.89,1.111,3.376,2.707,1.412,2.542,3,2.104,1.345,1.724
"2039-07",1.599,2.555,2.545,2.495,2.482,2.157,4.173,2.095,3.015,0.806,2.232
"2039-08",2.074,3.267,2.274,1.975,1.846,2.148,3.835,1.376,4.75,1.437,2.487
"2039-09",1.818,2.534,1.185,2.613,2.973,2.591,7.542,1.87,3.697,1.138,2.354
"2039-10",1.952,2.384,2.241,1.701,3.886,1.735,4.464,1.19,1.818,1.357,2.01
"2039-11",1.424,1.713,0.839,2.739,2.024,1.667,2.031,1.188,1.758,1.49,1.706
"2039-12",1.729,1.633,1.145,2.188,2.418,1.016,3.536,0.363,0.622,1.058,1.413
"2040-01",0.903,0.663,0.234,2.987,2.433,0.946,2.257,0.638,1.231,1.592,1.117
"2040-02",0.943,1.02,1.059,1.893,1.959,0.919,1.672,0.263,2.05,0.934,1.141
"2040-03",0.777,1.033,0.478,1.346,0.71,0.671,1.557,0.351,1.353,0.602,0.863
"2040-04",1.331,1.746,0.547,1.516,2.016,0.771,5.057,0.729,0.894,0.734,1.179
"2040-05",0.682,1.271,0.508,2.269,2.868,1.192,3.396,0.844,1.505,0.434,1.235
"2040-06",0.941,1.594,0.792,2.882,2.277,2.001,4.828,1.754,2.299,0.503,1.724
"2040-07",1.886,2.687,1.584,2.907,5.507,1.866,10.501,1.479,2.515,0.902,2.136
"2040-08",1.938,3.027,1.618,3.908,2.123,2.172,3.941,2.162,3.07,1.495,2.457
"2040-09",2.452,2.233,1.604,1.648,3.002,1.824,3.223,2.769,3.167,1.376,2.166
"2040-10",1.653,1.997,1.167,2.099,2.449,1.574,4.676,1.708,0.812,1.583,1.685
"2040-11",1.371,1.587,1.342,3.366,2.756,1.749,4.843,1.042,0.651,1.052,1.75
"2040-12",1.107,1.401,0.417,2.586,2.545,0.747,3.264,0.724,1.167,1.257,1.195
"2041-01",0.933,1.753,0.334,1.793,2.018,0.956,1.867,0.522,0.475,0.89,1.155
"2041-02",1.548,1.128,0.314,2.012,1.861,0.649,1.134,0.207,1.127,0.948,1.112
"2041-03",1.293,1.692,0.415,2.306,2.078,0.849,2.663,0.512,0.626,1.121,1.233
"2041-04",1.157,1.056,0.42,1.511,1.487,1.104,3.052,0.741,1.18,1.176,1.117
"2041-05",1.063,1.845,1.065,1.856,2.471,1.007,4.837,0.755,0.715,1.318,1.295
"2041-06",1.471,1.548,1.002,1.926,4.267,1.533,7.328,1.187,0.98,0.535,1.521
"2041-07",1.341,2.664,1.045,2.667,2.577,1.617,5.994,1.101,1.321,1.781,1.812
"2041-08",1.232,2.759,1.602,2.744,4.09,2.027,6.723,0.935,3.796,1.832,2.202
"2041-09",1.971,2.853,1.553,2.397,2.417,2.093,4.308,1.419,2.601,2.053,2.219
"2041-10",1.887,2.431,1.397,3.461,4.889,1.534,4.441,0.72,1.556,1.328,2.044
"2041-11",1.726,1.223,0.827,2.976,5.955,1.264,5.926,0.889,0.555,1.45,1.566
"2041-12",1.09,1.27,0.498,1.458,2.476,1.15,2.583,0.544,1.219,1.77,1.203
"2042-01",0.993,0.967,0.232,2.886,2.788,0.915,3.359,0.466,0.924,1.562,1.139
"2042-02",1.368,1.307,0.369,2.796,2.703,1.25,2.221,0.869,1.753,1.533,1.458
"2042-03",1.105,1.067,0.392,1.421,1.64,0.855,3.435,0.47,0.798,1.096,0.986
"2042-04",1.087,1.074,0.647,1.816,2.101,1.359,5.05,0.727,1.582,0.972,1.285
"2042-05",1.162,1.104,0.653,3.008,2.681,1.015,4.654,2.156,1.628,1.616,1.355
"2042-06",1.103,1.469,1.247,3.546,3.468,1.461,2.409,1.349,1.396,0.829,1.595
"2042-07",1.341,2.724,0.948,2.843,3.971,2.248,6.03,0.944,1.935,0.853,2.131
"2042-08",1.844,2.113,1.886,2.379,2.103,2.323,5.727,2.657,3.51,1.978,2.243
"2042-09",0.825,2.156,0.576,3.781,4.533,2.505,10.512,1.906,3.922,1.835,2.223
"2042-10",1.751,2.464,2.117,2.448,3.838,1.668,4.548,0.648,1.869,1.549,1.957
"2042-11",1.434,1.71,0.998,3.367,2.576,1.271,2.916,0.87,2.428,0.807,1.689
"2042-12",1.14,1.695,0.466,3.299,3.088,1.029,3.601,0.466,1.069,0.911,1.425
"2043-01",0.878,0.812,0.446,1.964,2.802,0.898,2.989,0.678,1.296,1.687,1.043
"2043-02",1.265,0.84,0.275,1.917,1.693,1.402,2.291,0.743,2.157,0.935,1.262
"2043-03",1.182,0.599,0.189,1.62,1.764,0.613,5.356,0.248,0.953,1.315,0.845
"2043-04",0.973,0.928,0.281,2.548,1.682,1.645,4.547,0.718,1.576,1.126,1.376
"2043-05",1.093,0.804,0.459,2.504,1.995,1.016,3.846,0.763,1.452,0.469,1.147
"2043-06",1.065,1.364,1.075,1.204,4.452,1.811,4.976,0.894,2.029,0.818,1.55
"2043-07",1.455,2.156,1.764,2.001,1.276,1.734,3.554,0.965,3.279,1.406,1.876
"2043-08",1.18,2.442,1.17,2.513,2.363,2.139,4.708,1.802,2.764,1.396,2.016
"2043-09",1.761,3.329,1.732,3.045,3.444,2.233,7.154,2.768,2.245,2.358,2.45
"2043-10",1.594,2.537,1.61,2.558,3.59,1.69,4.13,1.415,1.562,1.573,1.982
"2043-11",1.327,1.896,1.217,2.816,2.891,1.056,2.69,0.676,1.443,0.66,1.546
"2043-12",1.311,2.003,0.62,3.206,3.159,0.859,3.141,0.478,0.743,1.196,1.446
"2044-01",1.567,1.024,0.195,1.161,1.454,1.059,2.543,0.721,1.974,1.669,1.17
"2044-02",0.851,0.578,0.34,2.165,1.751,0.904,1.562,0.436,1.425,1.003,0.985
"2044-03",1.105,1.084,0.815,2.226,1.584,0.924,2.006,0.516,0.962,0.927,1.145
"2044-04",1.22,0.819,0.367,1.377,1.458,0.77,1.708,0.703,0.962,0.615,0.947
"2044-05",1.246,1.474,0.567,1.684,2.407,1.033,6.516,0.405,1.48,0.579,1.248
"2044-06",1.184,1.745,1.4,3.509,3.672,1.485,6.677,2.157,1.627,0.774,1.747
"2044-07",1.275,2.564,1.508,2.813,3.485,2.273,5.703,2.088,1.928,1.637,2.09
"2044-08",1.888,3.517,1.699,3.023,3.354,2.237,4.886,1.204,2.609,2.014,2.446
"2044-09",1.671,2.595,2.099,2.571,5.172,1.937,6.609,1.254,2.339,1.199,2.231
"2044-10",1.431,2.277,1.463,2.549,5.037,1.787,6.93,1.047,2.907,1.193,2.075
"2044-11",1.294,1.608,1.059,2.854,2.873,1.247,3.671,0.592,2.39,0.641,1.534
"2044-12",1.248,1.226,0.492,2.559,1.397,1.025,1.823,0.715,1.627,1.583,1.269
"2045-01",1.633,1.805,0.266,1.64,3.121,0.983,4.435,0.423,0.979,1.49,1.333
"2045-02",1.104,1.93,0.21,2.119,1.668,0.772,2.475,0.499,0.725,0.924,1.182
"2045-03",0.915,1.374,0.425,1.742,2.271,1.118,3.223,0.469,0.769,1.347,1.167
"2045-04",0.787,0.967,0.356,2.551,3.743,1.17,4.524,1.438,1.407,1.016,1.238
"2045-05",1.187,1.359,0.394,1.869,1.754,1.223,3.368,0.935,1.439,1.231,1.289
"2045-06",0.891,1.796,0.942,2.616,3.311,1.79,8.138,1.788,2.059,1.426,1.71
"2045-07",1.687,2.664,1.967,1.433,1.585,1.903,1.8,2.006,2.05,0.987,1.964
"2045-08",1.667,2.316,1.696,2.545,2.941,2.5,4.368,1.327,3.391,1.638,2.318
"2045-09",1.973,2.831,1.576,2.959,2.854,1.815,5.083,1.939,2.691,1.83,2.196
"2045-10",1.675,2.583,1.573,2.814,3.974,1.789,6.613,0.773,1.555,1.619,2.024
"2045-11",1.327,1.262,1.487,2.699,1.368,1.48,1.926,1.367,1.527,1.489,1.584
"2045-12",1.079,0.921,0.68,2.585,2.301,0.883,1.89,0.594,1.839,0.784,1.197
"2046-01",0.844,1.283,0.442,1.633,1.376,0.72,2.845,0.366,1.41,0.53,0.956
"2046-02",0.672,0.968,0.3,2.182,3.018,0.778,3.11,0.214,1.149,1.066,0.977
"2046-03",0.752,0.813,0.569,2.947,1.623,0.651,1.717,0.368,2.136,0.95,1.033
"2046-04",1.045,1.506,0.316,2.764,1.768,1.217,2.877,1.586,2.009,1.298,1.427
"2046-05",1.329,1.012,0.781,1.973,1.283,1.406,2.234,0.589,2.48,1.318,1.382
"2046-06",1.419,2.175,1.326,2.149,4.976,1.587,4.587,2.261,1.822,0.847,1.765
"2046-07",1.62,2.901,1.982,3.115,3.539,2.375,4.118,0.68,2.526,1.714,2.355
"2046-08",1.695,2.438,1.158,3.09,2.848,2.165,9.421,1.211,3.324,2.087,2.194
"2046-09",1.647,3.069,1.681,3.66,1.962,2.058,3.797,2.384,2.313,1.896,2.309
"2046-10",1.543,1.85,1.439,2.978,3.533,1.586,6.915,1.045,2.345,1.334,1.858
"2046-11",1.511,1.96,0.965,2.825,3.517,1.557,5.716,0.699,2.158,1.054,1.783
"2046-12",1.298,1.639,0.606,2.074,1.912,1.003,3.635,0.515,1.052,2.188,1.301
"2047-01",1.273,1.674,0.423,2.711,1.676,0.998,2.39,1.205,0.986,0.851,1.35
"2047-02",0.945,1.335,0.454,1.441,1.456,0.824,2.02,0.635,1.231,0.848,1.016
"2047-03",0.964,1.35,0.592,1.086,1.796,0.78,3.42,0.436,1.16,1.016,1.006
"2047-04",1.182,1.177,0.909,1.616,0.744,0.812,1.609,1.077,1.752,0.861,1.143
"2047-05",1.015,1.026,0.359,1.377,2.77,1.013,5.182,1.142,1.297,0.563,1.12
"2047-06",1.448,2.093,0.685,2.335,2.129,1.403,4.381,1.147,0.925,1.065,1.583
"2047-07",1.014,3.173,1.203,2.278,4.004,2.277,7.427,1.477,2.812,1.147,2.205
"2047-08",1.979,2.951,2.42,2.054,3.807,1.804,10.222,5.017,2.533,1.248,2.229
"2047-09",1.095,3.278,1.716,2.303,2.632,1.996,3.749,1.006,2.141,1.986,2.12
"2047-10",1.745,1.908,1.016,2.51,2.22,1.676,4.406,1.186,2.458,1.54,1.837
"2047-11",1.25,2.26,1.163,2.43,2.365,1.543,3.152,1.061,1.322,1.238,1.733
"2047-12",1.305,1.322,0.551,1.92,2.209,1.178,3.274,0.962,1.279,1.292,1.306
"2048-01",1.107,1.106,0.306,1.421,1.384,1.342,2.601,0.761,2.21,1.29,1.247
"2048-02",1.356,0.873,0.3,2.397,1.432,0.687,2.106,0.522,0.868,1.712,1.038
"2048-03",1.308,0.956,0.468,1.897,1.104,0.845,2.541,0.289,1.424,1.071,1.093
"2048-04",1.062,1.341,0.535,1.927,1.638,0.83,3.428,0.863,1.441,0.87,1.134
"2048-05",1.004,1.385,0.593,1.529,4.285,1.234,5.055,0.643,1.282,0.837,1.292
"2048-06",1.492,1.472,0.786,1.424,1.396,1.92,4.436,1.94,1.36,1.517,1.583
"2048-07",1.696,2.33,1.696,1.847,3.457,2.287,11.117,1,4.055,1.512,2.21
"2048-08",1.597,2.661,1.583,2.554,4.043,3.349,6.546,3.12,4.243,1.739,2.722
"2048-09",1.518,2.588,1.327,2.905,4.043,1.791,11.41,1.342,3.826,1.421,2.161
"2048-10",1.473,2.247,0.771,2.854,1.206,1.747,2.418,1.296,0.955,1.662,1.802
"2048-11",1.437,2.136,0.821,2.616,4.09,1.756,8.323,0.708,1.344,1.738,1.802
"2048-12",1.168,1.595,0.434,2.019,2.092,0.964,2.672,0.555,1.203,0.669,1.237
"2049-01",1.348,1.391,0.495,2.022,2.558,1.196,3.009,0.907,1.239,1.416,1.323
"2049-02",0.767,1.071,0.571,2.128,0.583,0.983,0.277,0.797,1.453,0.74,1.05
"2049-03",1.309,1.315,0.679,1.642,2.537,0.672,2.222,0.457,1.207,0.597,1.1
"2049-04",1.33,1.739,0.643,1.361,1.778,0.786,2.787,0.54,1.608,0.896,1.201
"2049-05",0.979,1.15,0.609,1.166,2.463,1.121,4.165,0.697,1.438,1.128,1.109
"2049-06",1.249,1.914,0.967,2.08,2.756,1.456,5.269,1.683,2.015,1.39,1.589
"2049-07",1.684,2.381,1.203,2.034,2.352,1.936,8.924,2.452,2.99,1.258,1.981
"2049-08",1.618,2.402,1.765,2.752,4.992,2.703,7.667,0.632,3.394,1.413,2.448
"2049-09",1.992,2.366,1.882,2.457,0.503,1.97,0.612,1.418,3.119,2.06,2.186
"2049-10",1.605,2.766,1.799,2.864,2.886,1.637,4.744,1.534,1.12,2.406,2.039
"2049-11",1.28,1.737,0.861,3.285,5.229,1.851,6.114,1.087,0.986,1.131,1.833
"2049-12",1.019,1.777,0.444,2.952,2.705,1.497,1.809,1.15,1.3,1.363,1.583
"2050-01",1.349,1.081,0.484,2.291,2.409,1.078,3.674,0.48,0.538,1.353,1.239
"2050-02",1.308,1.22,0.205,3.703,2.661,1.028,2.773,0.558,1.898,1.056,1.402
"2050-03",1.648,1.095,0.272,1.29,1.08,0.669,3.223,0.459,0.757,1.043,0.988
"2050-04",1.378,0.637,0.408,1.5,2.005,0.685,2.561,0.674,1.02,1.236,0.923
"2050-05",1.263,1.057,0.497,0.983,2.027,1.249,4.193,0.898,1.845,1.019,1.164
"2050-06",1.489,1.757,1.714,2.928,3.067,1.38,4.397,0.542,1.952,1.295,1.728
